Topology,NeName,NeType,NeIP,FRAME,SLOT,PORT,ONUID,ONUTYPE,Terminal Type,Ranging(m),Temperature(C),Biascurrent(mA),TxOpticalPower(dBm),RxOpticalPower(dBm),OLTRxONUOpticalPower(dBm),ModuleType,ModuleSubtype
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,2,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,20,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,21,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,22,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,23,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,24,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,25,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,26,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,27,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,28,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,29,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,3,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,30,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,31,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,32,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,33,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,34,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,35,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,36,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,37,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,38,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,4,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,5,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,6,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,7,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,8,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,89,GPON,MA5671,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,9,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,90,GPON,MA5671,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,92,GPON,MA5671,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,93,GPON,MA5671,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,94,GPON,MA5671,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,95,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,98,GPON,MA5671,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,1,7,99,GPON,MA5671,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,0,0,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,0,2,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,0,5,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,0,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,1,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,12,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,13,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,14,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,15,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,2,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,25,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,3,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,33,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,34,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,4,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,5,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,6,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,7,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,1,8,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,0,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,1,GPON,HG8010Hv6-10,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,11,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,12,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,13,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,18,GPON,HG8245W5-6T,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,2,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,20,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,21,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,23,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,24,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,25,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,27,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,31,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,36,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,37,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,38,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,39,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,4,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,40,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,2,8,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,3,10,GPON,HG8245W5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,3,3,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,3,8,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,3,9,GPON,HG8245W5-6T,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,0,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,1,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,12,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,13,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,15,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,18,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,19,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,2,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,20,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,21,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,22,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,23,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,24,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,25,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,26,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,3,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,4,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,5,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,6,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,4,7,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,1,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,10,GPON,HG8140H5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,2,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,3,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,4,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,5,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,6,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,7,GPON,HG8245W5-6T,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,8,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,5,9,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,1,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,17,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,2,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,24,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,25,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,26,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,27,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,28,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,29,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,3,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,30,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,31,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,4,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,5,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,6,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,6,7,GPON,HG8010Hv6-10,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,0,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,1,GPON,HG8010Hv6-10,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,10,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,11,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,12,GPON,HG8145V5,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,13,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,2,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,3,GPON,HG8245H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,4,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,5,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,6,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,7,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,8,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Phangnga,KhokKloi,MA5603T,10.160.9.1,0,2,7,9,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,0,12,GPON,HG8010H,5406,59,10,2.21,-15.59,-16.68,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,0,13,GPON,HG8145V5,5278,45,12,2.17,-22.36,-19.32,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,0,8,GPON,HG8010H,5198,56,20,2.3,-16.92,-17.96,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,0,9,GPON,HG8010H,5403,62,11,1.85,-19.95,-20.56,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,1,GPON,HG8010H,9905,52,15,2.34,-24.2,-22.6,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,10,GPON,HG8245H,10258,43,14,1.94,-23.87,-22.37,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,11,GPON,HG8145V5,9465,56,19,2.19,-25.37,-23.77,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,13,GPON,HG8010Hv6,9938,57,8,2.21,-23.66,-22.3,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,14,GPON,HG8010Hv6,--,--,--,--,--,--,--,--
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,15,GPON,HG8245H,--,--,--,--,--,--,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,16,GPON,HG8010Hv6,10260,58,9,2.32,-27.96,-22.3,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,19,GPON,HG8010H,10231,54,19,2.33,-23.66,-23.38,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,20,GPON,HG8245W5,10386,47,16,2.23,-21.08,-20.46,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,21,GPON,HG8010Hv6,9625,53,7,1.87,-23.37,-22.68,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,22,GPON,HG8010Hv6,9855,55,9,2.03,-24.68,-24.32,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,23,GPON,HG8245H,10611,59,18,2.08,-22.36,-21.37,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,27,GPON,HG8010Hv6,10052,59,9,2.24,-20.41,-20.09,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,3,GPON,HG8010H,9716,45,12,2.07,-24.31,-22.08,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,31,GPON,HG8145V5,10694,53,15,2.22,-21.3,-20.41,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,32,GPON,HG8010Hv6,10467,58,9,1.98,-26.57,-24.32,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,37,GPON,HG8010H,9503,55,17,2.27,-23.37,-22.68,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,38,GPON,HG8010H,9639,55,19,2.19,-23.46,-22.93,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,4,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,40,GPON,HG8010Hv6,9452,54,8,2.24,-24.95,-24.21,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,6,GPON,HG8010H,9605,55,19,2.35,-23.56,-23.19,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,7,GPON,HG8010Hv6,9610,60,9,2.34,-25.23,-22.68,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,1,9,GPON,HG8010Hv6-10,9914,52,13,2.17,-26.19,-26.39,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,2,0,GPON,HG8010H,1695,57,10,2.32,-27.96,-33.02,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,2,2,GPON,HG8010Hv6,2340,49,9,2.11,-19.43,-21.88,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,2,5,GPON,--,--,--,--,--,--,--,--,--
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,12,GPON,HG8010H,8549,61,10,2.27,-23.76,-24.95,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,14,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,15,GPON,HG8145V5,8421,42,6,2.22,-21.3,-24.21,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,16,GPON,HG8010H,8479,48,18,2.34,-21.25,-22.93,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,17,GPON,HG8010H,8485,49,16,2.32,-21.08,-23.19,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,18,GPON,HG8010H,8538,51,19,2.35,-20.86,-23.67,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,19,GPON,HG8010H,8485,50,19,2.22,-21.08,-23.98,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,20,GPON,HG8010H,--,--,--,--,--,--,--,--
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,24,GPON,HG8010H,9274,56,10,2,-20.27,-22.93,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,26,GPON,HG8010H,9500,57,18,2.34,-22.22,-24.69,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,27,GPON,HG8010H,9402,59,17,2.24,-24.95,-29.59,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,28,GPON,HG8010H,10347,54,18,2.19,-24.31,-28.87,GPON,CLASS B+
Physical Root/South/Yala,yl-ylao-ol-h683-1(Office-30),MA5683T,10.160.22.30,0,0,3,3,GPON,HG8145V5,9397,59,19,2.16,-25.23,-29.59,GPON,CLASS B+
